sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B001B2SVOS	A1D5SU2P0WL17N	doesn't deserve a star	Open the packet and you see the tea is dark green then the aroma of alfalfa wafts by and you know this isn't even close to being good Matcha. It is everything  even class 2 Matcha isn't. It's not lovely to look at, not lovely to smell and it's quite bitter.  I will never drink mine. I may give it away. Spring for a good Japanese Powdered green tea, and you'll be much happier.  Don't waste your money.	0	0
1	B0026RQTGE	ANZ4KWT464KV8	Crazy over Greenies!!!	I have two cocker spaniels that are absolutely crazy over Greenies, we have to spell it out and they still know what it is! All I know is that if it makes my dogs this happy then it makes me happy!	0	0
1	B000JOE224	A2M0EJLY2KJ5ME	Greenies pill pockets	My sister sent a pack to me to try and they are wonderful. I have to give my cat thyroid pills twice a day and had been using conventional soft kitty treats but no matted how well I closed the bags they'd start to dry out when the bag got half empty. Greenies are made differently and they stay moist! The cat likes them better than the ones I'd been using although I do have to change to the chicken flavor and then back to salmon for variety.	0	0
1	B001CUUPD4	A17DCQ7KF712QF	Candy you can feel good giving to your chicldren	This is my second time buying this sampler.  I think it offers a great variety.  There is enough that I can have the drops at my desk at work and the pops at home for my kids.  The flavors are all very good.  I especially enjoy the root beer and lemon drops.	0	0
-1	B0027AWDO2	A2908U1H9L3NGJ	Sno-Balls tasted great but are overpriced	The title for this item is confusing, it says 2 boxes of 12 cakes. That means you get 24 Sno-Ball packages, right? Wrong. You get 6 Sno-Ball packages and they do not come in boxes other than the shipping carton. These could be purchased much cheaper from any local stop-and-go market or gas station. The vendor did refund me $5 for the confusion but I was still very disappointed.	2	3
-1	B005BPVHOM	A1G74LVQBHXR55	wanted to like this	My toddler loved the flavor of these. I like the price and the fact that Amazon delivered them to my door. HOWEVER, we ordered several Plum Tots with Quinoa flavors. For some reason, my daughter seemed to have digestive issues (runny stools and vomiting) with them. Not sure if it was the product or her system but I can tell you that she eats fresh bananas, home cooked rice and Quinoa without a problem. We threw the rest of the Plum Tots products in the trash once we figured out what was happening. Haven't purchased a Plum Tots product since.	0	0
1	B005GRCWDU	A25BTF3HK5WJK2	Good, Mild Flavor, High Caffeine Coffee	"I consider myself a reasonable coffee enthusiast having done tours of places like Intelligentsia and know a decent bit about how to make the right brew.<br /><br />That said, Lavazza Crema e Gusto is an interesting 30% Arabica, 70% Robusto blend.  It's well known that Robusto beans have less flavor than Arabica and are cheaper, but tend to higher in caffeine content.  That said, that is pretty much what you get with this blend.  It's in all technical aspects a lower quality product, Robusto is considered a low end bean that you will almost never find it in American consumer coffee.  Even instant coffee tends to tout 100% Arabica as well-informed consumers prefer the full flavor.<br /><br />What's interesting is that Lavazza has decided to mix it, and so there's that coffee flavor coming from the Arabica, but it's mild due to how it's diluted.  The ""creaminess"" I would say comes in part from the very fine grind they use, hence it comes packaged in these vacuum-packed bricks that are more like a mold when you open the bag than the usual medium grind you'll see.  As a result, whether you drip or french press it, you get some of that bean filtrate coming through and it gives it a more creamy texture which is in all actuality the bean particulate coming through.<br /><br />Finally the caffeine kick is awesome, as it's probably 2x stronger than your average coffee thanks to the Robusto beans and the super fine grind, making it a solid wake up coffee.  I personally don't like the taste of it straight as compared to other 100% Arabica coffees like Sumatra or Columbian (which are my preferences) as it's just it's just too bland for my tastes but a touch of milk and sugar brings out more mellow flavors and again that subtle texture.  Good for mornings, but I wouldn't necessarily ever have it as my go to coffee my evening cup."	6	0
1	B0006N9K9I	A1X3AMPJU3YB37	Best pitbull toy you can purchase	My pitbull can tear anything apart, but it takes her months to work on this toy. It's worth the investment for a dog that loves to chew on things.	0	0
1	B000HZH8NA	A30FEKXX93XZR2	Great coffee	What can I say...this is a great cup of coffee. It is all we use with our Keurig now. And Amazon has great prices on the K-Cups.	3	0
1	B0013A0QXC	A342ZIFJRM08NH	Great coffee!! just perfect for us!	I'm not a very big coffee drinker, but absolutely LOVE this particular blend. I tried the light roast and the dark roast as well but they were a tad bit too light/heavy ... this is just perfect!<br /><br />Everyone who comes to our home and tries this coffee is surprised how good it comes out -- plus the foam that the Senseo coffee maker adds in the end is just the perfect touch :)<br /><br />Will def. recommend and buy this product again.	0	1
1	B0002QX3Q0	A17IV1N1MW8NF0	2 out of 3 dogs recommend...	2 out of 3 dogs recommend Charlee Bears!  (Actually-- lets go 4 of 5, because our first two dogs that both lived to ripe old ages but passed a few years ago also loved Charlee Bears.)<br /><br />They are great training treats because they are small, solid (so they don't turn to crumbs in a pocket), and not stinky.  (At least to the human nose.  I keep a ziplock of them in my coat pocket at all times and no one knows it but me and my dogs!)<br /><br />We also have a kong they fit nicely into without breaking.<br /><br />Good price at Amazon, too!<br /><br />And I should also mention that the third of our current canine buddies is weird.  We might not want to take her opinion into consideration... She's afraid of balloons, for example.  Ever seen a coonhound afraid of BALLOONS??  No clue why she won't eat these... but she won't eat a lot of stuff the other 2 dogs think are heavenly, but she will stick her head into a litter box.  Eeech.  She will actually take these treats that all dogs seem to love, and then spit them out... and then one of the other two dogs will grab it and gobble it up...  Such a pity... How are you supposed to train a dog that doesn't care if she gets the cookie?  Perhaps I should carry litter in my pocket, too.	0	0
1	B00429SXY0	AM2N7K7GFR90M	Grape Nuts Flakes 5-Pack of 18 oz. each	Love the cereal. Have to buy on line since it's been discontinued in the stores. Quick delivery, product just as promised. Don't like that it cost me twice the old price when I used to buy it in the stores. Supply and demand I guess. Just glad it's still available somewhere since it's my favorite cereal. Would like to know where the different sellers get their supply. Doesn't seem fair it's not available to the public anymore.	2	0
1	B003SBU2CO	A3NMFN5DDKPIQB	Baby Loves, Mommy Loves	My daughter loves these and will clap and giggle when I take them out.<br />When  my older daughter was at the age of eating puffs, it didn't occur to me that there was sugar in baby food.  Sounds dumb, but it really hadn't occurred to me.  I am a big fan of Gerber formula but these puffs win over Gerber without a doubt.  With Subscribe and Save these are a fantastic value.  They are organic and don;t have the sugar like the other brand.  We have also tried the banana and she loved those just as much.	0	0
1	B001AG6BMO	AWBGHDHH7E51F	Great for Skin and Hair	"I use this as a hair and scalp oil.  It leaves my hair soft and shiny. There's no greasy or residue buildup. It absorbs right into the hair and scalp,  If you apply to your hair, wait few minutes and then run your fingers through your hair, there will be no residue on your fingers--none.  Your hair will feel soft, supple, and look shiny.  A previous reviewer said she uses it on her skin. I do too. I usually put in on my face before bed.  Just like she said, it absorbs right into your skin and there is no residue.<br /><br />I started using it because my mom has uses it.  But, I never knew much about it.  I did an online search to find out more about this oil.  According to the information I got, with regular use, Coconut oil can help reverse sun damage and reduce signs of aging on your face and neck.  The article also said it helps eliminate ""liver spots""  The reason given was that coconut oil breaks down so fast that it really does absorb into the layers of your skin, instead of just sitting on the surface like so many face creams and lotions do.  It is good for the skin. I'm 50, and my skin is holding up pretty well.  I have very few ""liver"" spots near my ears, but absolutely none on my forehead and cheeks.  A lot of people have a whole face full of them by the time they are my age.  It is a healthy oil to consume.  It is solid, but it breaks down so easily in the body that the liver(the real organ) doesn't have to even get involved in the breaking down process, like it does with most fats we consume.  It's a shame, I always thought this was one of the worst oils you could eat.  Turns out, it's one of the best oils to consume.  If you do an online search, you can find a lot of information about the many benefits of coconut oil by an MD. You can even find out how it got it's bad reputation,"	78	2
1	B000H0ZJIG	A2UHC59S38QKXY	Zukes Mini Naturals - Healthy Treats	"Our toy poodle loves these treats!  We use them for training and for maintaining bathroom breaks outside.  We use these smaller treated for ""pee"" rewards and larger ones of another brand for ""poo"" rewards.  At first I thought this would be excessive, but when we tried to stop and she had a set back of accidents in the house we felt the rewards were a far better price to pay than messes in the house and punishing our dog.  So this way everyone is happy.  Since we give rewards several times daily we felt having all natural treats was a far better choice.  We have trained our dog to lay down while we are eating so no more begging; to roll over; sit; and stay using these treats.  Highly recommend!"	0	0
1	B0028H1H0U	A2DBFNIUL6U29L	A very good value	I originally bought Timothy's camomile tea and really liked it, but the price has doubled since then. I found this to be a great bargain and is just as good. I stocked up on it as the k cup prices seem to be getting out of control now.	1	0
1	B001HTKOWC	A3G4W5HHAV50HB	Moroccan Mint Tea	My wife & I enjoy this tea and really like the flavor.  We think it is better than other Moroccan Mint teas that we have tried.  Because it does have some caffeine, we drink it only in the morning or early afternoon.	0	0
1	B0002X8HB4	A2P5KEOGWW9NKA	Orange treat is better	Before I comment on the cookies. I want to inform buyers about the toy that you insert these into. Petsmart and other pet stores sell a blue ball. You stick a treat on both sides of that one. I purchased one and promptly had to return it...because on the car ride home my dog was able to get chunks of the blue plastic ripped off. I at that time decided to never purchase one of these again. However, I was recently at Pet Supplies Plus getting my sheltie groomed and I wanted to get a treat for my heavy chewer since she got left at home and was very unhappy. While browsing the treat insert toys(kong, etc) I noticed the orange ball of this that holds one cookie and small kibble or treats on the other side. I promptly dismissed it because of it being an everlasting toy. I continued to browse and when I realized that we either have or have tried pretty much every other treat stuffed toy. I decided to try it since if she ripped it apart they would refund my money and I would know if it was good or not.<br /><br />I got home and man oh man did I have a happy dog. She still has not even punctured the rough rubber. Unlike other reviewers stating that the treat came out easily in the blue ball this one did not. Once she had cleaned the middle out I could not get the treat out to save my life. I had to use a meat mallet to bust it apart. She does, however, get any kibble or other treats out of the backside very easily. We only put treats in the back when we need to get her interested again.<br /><br />Just to elaborate on the chewing power of my dog. She can eat a full rawhide in just an hour or so. (a large rawhide with the tied ends, she is 26 pounds). She has also demolished a couple of kong's and ate through the rope on the tug-a-jug toy. She also completely chewed trough the Twist-and-treat by the same company.<br /><br />The only other flaw I see with this product is the rubber. It is a lint/hair magnet. I hate picking it up and am constantly washing it because it picks up all the dog hair and lint possible...On the reverse side I love that it is not a toy that peanut butter or other semi solids work best in. I hate putting them in the kong because it leaves a very bad smell and clean up if not taken away promptly and cleaned.<br /><br />Onto the cookies. They are very hard and last her a couple hours of constant chewing. I have a large treat ball even though she is weighted into the medium. I find the oversized toys help prevent her getting a good grip and ripping it apart. She seems to love the flavor and loves when we put a new treat in. I do find them at a very good price compared to other refill treats.<br /><br />Over all I find it one of the best treat filled toy buys that we have made. It has out lasted any of the Kong's...even the black ones. It is easier to clean and provides her with a lot of enjoyment...and us with a lot of laughter as she tries to go at it.	0	0
1	B000HQNBSU	A3OXRFCJI67IMN	Delicious and Healthier Because It's  85% Cocoa	I have to have chocolate in my life. I'm finally able to be moderate about it. Not as moderate as Audrey Hepburn. I read that she was able to stop after having just one square of chocolate. I guess that depends on just how big that square was!<br /><br />I have obsessively researched dark chocolate and keep coming back to this one It takes great and, as long as I don't eat the whole thing in one sitting, is not excessive. THREE squares probably do it for me.<br /><br />I recommend Lindt Excellence Extra Dark Chocolate 85% for those who are trying to get their chocolate without abusing their health.	0	0
-1	B000TM6MWY	A1SNC605DLHRXE	Dangerous, do not give to kids!	I started buying these candies recently because my dentist told me to stop chewing gum. I usually have one driving home from work. The other day I was waiting for my husband to go out to dinner and I was starving so I had three. Big mistake. The third one burnt my tongue. Literally took the skin off. My tongue bled while I slept that night, I woke up with a throat coated with blood. Then it scabbed over and now the scabs are slowly peeling away, so I have dead skin kind of hanging off the middle of my tongue that I am afraid to remove because I don't want to start bleeding again.<br /><br />I've never in my life had this happen with any other candy. I recommend staying away from these!!!!	1	5
-1	B000IHNCQO	AN70EYEWMXTQE	Lo-Carb Pizza Flavor Snacks	"The taste if ""off"" on this product ... but acceptable.  A sister product (see my review) ""Just The Cheese White Cheddar""  is much,  much better tasting."	0	0
1	B000PDY3HI	A7MHN8ZV8JPNT	Popcorn review	This is the best  popcorn I have ever popped - fluffy, big kernals, tastes very good.	0	0
-1	B000GAT6MM	AFEEOA8BNF61K	Discolored, compromised	Be careful when ordering.  The package I received was not air-vacuum sealed like previous orders.  As a result, the contents were comprimised, creating a rancid smell and bitter taste.  After one teaspoon I was forced to discard the entire contents of my 3-pound bag, which resulted in a complete waste of money.  Amazon does not allow returns for this product.  Buyer BEWARE.	0	1
1	B00401OZ1U	A2JSDEIIS59HH4	Cool and refreshing - even when warm!	I have loved Metromint water for years and Peppermint is my favorite.  It has such a cool minty taste that I can drink it warm and still find it refreshing!<br /><br />I often chill it and drink it but it really comes in handy for sitatuions like:<br /><br />- keeping it at your desk at work<br />- keeping it next to your bed for a drink<br />- taking it on trips<br /><br />Because it tastes cool when warm, you can get by without chilling it.  Of course, you have to like the taste of mint.<br /><br />I have tried other flavors and they are all tasty too. I am not a big fan of the spearmint and the chocolate but that is a personal taste issue.<br /><br />I was going to order more and saw it was out of stock!  I am so disappointed as it is hard to find in the stores.	2	0
1	B006HYLW32	A2TX79GR278JMA	Life-saver for chip lovers trying to eat healthier	I love potato chips.  I could eat them by the bagful but thanks to the powers that be, this would not provide anyone with enough nutrition to survive.  Nonetheless I have eaten my share of potato chips over the years, and perhaps as a result I have been watching my weight lately.  I discovered these great popchips and they hit the spot in a number of ways.  First they are a low-calorie alternative to regular potato chips, meaning I can eat a normal-sized portion and still keep on target with my weight loss goals.  Second, they are gluten-free, which is great for those of us who have gluten intolerance issues.  Third, they taste great - light and airy, crispy, rich in that great potato flavor that keeps me reaching for another one.  This is a great product and I hope it stays around for a good long time.	1	0
1	B000GFYRHG	AIQLQL7ACBLNP	wonderful	"My mom used to buy this tea as loose tea in a tin when I was a kid (many years ago).  I prefer the bags. As a kid, this was always the ""special occasion"" tea for holidays and such.  Not any more!  I drink it all the time.  The orange and spice, although not adding calories, adds greatly to the aroma and flavor.  This is my all-time favorite tea, so I don't mind getting 6 boxes at a time, even though I live alone!  Love, love, love it."	0	0
1	B000K8ZFPM	A1TGELCSQSLZD8	Daughter's FAVORITE!	We ordered from Amazon cause we can't buy HINT water in our rural area.  The Cucumber flavor has become Dd's most recent favorite.  So pleased it came quickly and undamaged!!!  What a wonderful product without all the extra chemicals and sugars other drinks have in them.  This one you can feel good about giving your family :)	0	1
1	B004HOLD92	A3G2FNJDXGZZ04	amazingly delicious almonds	These almonds are the most wonderfully satisfying snack ever. If you like salt and vinegar chips and you like almonds then you will absolutely love these nuts. I have had trouble finding them locally, so when I find them, I stock up. These 1.5 ounce bags are a perfect size to include in my husbands lunch.	0	0
1	B00305L330	A12LSOIH7UAD7P	YUmmy!	I love this drink. I feel weird not drinking this in the morning as my usual hot drink replacing decaf/regular coffee. I noticed that the powder takes awhile to dissolve if you use milk. So, today I just used maybe 1/4 cup (just high enough to cover the 2 scoops of click powder) then shake I go...the powder dissolved right away and then I added milk and ice! I feel full when I drink this in the morning ;) I plan to continue drinking this for the next couple of months or longer...	0	0
1	B003GSK4CW	A1KN9VNUW677BC	Works as expected	Not much surprise here. They fit on the bottle perfectly, the look as pictured, and they work just as you'd expect. My only complaint are that the syrup tends to crystallize on the tip causing less to pump out than when I first started the bottle, and that the syrup comes out so forcefully that you have to be careful to avoid over-spray messes.	2	0
1	B001ELL3LY	A1DG04Y5F6FI4	Great product!	Since I do not drink a lot of milk, this is the best way to keep it on hand for cooking.  This particular product has excellent taste.  It is also very economical to keep on hand instead of having to toss out soured milk in liquid form that I didn't need.  It also comes in a easy-to-use package.	0	0
1	B00012182G	AT9Z4FWR847HL	Time saver	Like most country folks, I spend a lot of time trying to get the wild livestock on my property, arrows and atatali tend to be hard to use to hit small critters like rabbits and squirrels, shotguns and .22 tend to be noisy and scare the others making it difficult to get enough to feed the host of people that are waiting back at the house for dinner. This is a real time saver for only a few hundred dollars, I can feed all.  It would be better if it came with the fur and head so I could tan those and make a nice coat, hat or bed cover, after tanning the skin.  The best part of it is now my flower bed is over run with squirrels and rabbits.	4	4
-1	B001M0A66A	A1M0ILRB4KE3O5	Bit O' Honey 190-count	I was very disappointed with the freshness of this product.  I should have listened to the other reviewer.  I had ordered the 36 pack of bars last year and they were so fresh!  I thought the individual pieces would be more convenient.  It must be a different vendor.  I would try to return them, but the other reviewer said they are non-returnable.  Unfortunately, I ordered 4 tubs as gifts.	2	1
1	B0019QT66I	AMVTGZST7O3VI	I love MC!!! Constipation solution!!!	I write very few reviews but this product changed my life. I have suffered from constipation all my life and I started to drink this daily as a friend recommended this for me to try- what a life changer- If I don't drink it for a few days I go right back to being constipated! This is a product I can never be without!<br /><br />I recommended this to a friend and a few months when I saw her she said that she recommended this to all her friends and they all started to lose weight :) and my friend lost 30lbs only drinking this, eating clean and working out a few days a week! You have to try this product, I cannot say enough good things about it.	1	0
1	B000EG6G9E	A2VKI160Y2S5QY	My favorite candy bar & I found it in Europe!	In the US we have sponge candy which is like honeycomb covered in chocolate. It's made in small cubes.<br />When I was recently in Europe I found it in a Candy bar called Crunchie and i just LOVE it!!!	0	0
1	B003TNANSO	A2FE2YG8W9G8UW	Hard to believe it's good for you	I was looking for a replacement for my morning biscotti, something a bit more nutritious.  After searching on Amazon and reading reviews of breakfast snacks,<br />I decided to try these bars.  I'd had a KIND bar once and sort of remembered it was good. Well, these are FANTASTIC!  At first bite, I realized there were chunks of sweet mango, the intense mango flavor hit my palate, and it tasted real, not at all artificial.  This was followed by a bit of cruncy coconut which just perfectly tempered the sweet mango.  The macadamia's added a stronger crunch with just a hint of honey.  So I tried the ultimate test:  I gave one to my co-worker (out of the package, a blind test). This person lives on junk food and considers Krispy Kreme one of the four major health groups!  She absolutely loved this bar and sat down and ordered some on her break!!  The ones from Amazon were received in two days, expiration date was Dec 2010 (ordered April). They are fresh and the price was great with subscribe and save.  Love that I am getting some extra calcium and vitamin D (and no, you can't taste whatever they put in to add that).  I'll be ordering these regularly through subscribe and save. I just have to make sure I don't eat them for snacks, just for breakfast, or I'll run out =)	0	0
-1	B003WLC4VC	A2NIWOK7H2EWRR	Low. Low. I repeat: Low.	"I'm not stupid. I have nearly a degree from a major university. I read this description over and over, and still it didn't make any sense. Ten bars! Pack of two! Two boxes! Forty-eight! Hike!<br /><br />Like me, you'll probably be surprised by the dearth of product. You get two boxes. Each contains five packets. Each packet has 2 bars, sure -- but the weight of each packet is 1.5 oz, which is less than two-thirds the weight of ONE regular Clif bar. These bars are maybe 1 1/2"" wide, 4"" long, and 1/4"" thick. You'll be tempted to use them to file your nails. Why would Clif suddenly decide that humans can't take a granola bar that weighs more than .75 oz -- and package two of them together? Gosh, let's all think.<br /><br />Anyway, now you know. On the plus side, if you don't like these -- I'd give them a 5 out of 10 on taste -- just hold the box in your open palm, and a hefty breeze will take them away."	14	2
1	B0007KLGC4	A1KVRCQE69E2CL	Deliciously unique!	I first tried a Mallo Cup when I was in Chicago recently for a convention. The combination of marshmallow, chocolate, and just a hint of coconut is divine. The only thing that would make it better would be if it was made of dark chocolate instead of milk chocolate.	0	0
-1	B000CQC050	AHY9FT07RILZM	Too much of a licorice smell and taste	Well, I understand that since it is Licorice Spice tea it would have some licorice smell and taste, but it is just too much for me. If you use 1 bag of it in your cup you are getting light yellow liquid with a very strong licorice taste and smell. I am using it in a tea pot mixing with other teas then it is working better.	1	0
1	B001FA1KLW	A24KSUEFPE36NP	Great for camping!	I use this on camping trips all the time , with one of the spaghetti sauce spice pouches from the grocery. Makes a great light weight meal with dried pasta. Just be sure to add some water, its pretty concentrated.<br /><br />Enjoy!	2	0
-1	B001D0DMME	A2E4ROH3UVXCEJ	Good but maybe my package was old.	I thought that these bars were very tasty if a bit on the expensive side.  My main complaint is that the bars disintegrate as you open up the packaging. Since the bars are also very sticky remain stuck to the rapper as they break apart so you are stuck having to pick off pieces of the bar from the inside of the wrapper (which is difficult because the wrapper is plastic not foil). I don't know if I got an old box of these or if they're all like this. Regardless I probably won't risk getting another box like the first.	1	0
-1	B001KNASEO	A19I86SR0MWG6Q	bad product	I have purchased this product from local stores and have purchase the fries from amazon.  These chips that were delivered are rancid.  I can't even stand the smell myself.  It now is in my trash can!  DO NOT BUY THIS PRODUCT FROM AMAZON.	13	0
1	B00362JC8A	A26H99TV5OGYOD	Delicious	I've always been a fan of Eight O'Clock, and will search for it while shopping at grocery stores. Having the ability to ship to my overseas address is a delight. The darker roasts are personal favorites, and I've never been disapointed in the coffee when it arrives at my door.	0	0
1	B001EO67IK	AA50Y1YWN0207	Lavazza smooth interesting and non bitter great coffee	This coffee was on sale and after reading reviews I figured I would give it a try.  I bought on accident (long story) nine containers of this coffee when I got the package I was over whelmed. Opening the container the coffee is very finely ground and very light in color but brews a wonderfully delicious cup of coffee and suprisingly dark.  I did add a little more then normal for a stronger brew. Your brewing results will vary as with any coffee factors such as  how it is brewed, the tempature, the water etc can make great coffee not so great.  Most of my cups of this were great and is now one of my favorites.	0	0
-1	B000QSLYK6	A3804TLWZL33O5	Not Recommended	The first ingredient in this product is corn. Dogs can't digest that ingredient and you should not feed them anything which contains it.<br /><br />This product also contains chicken, which unless boiled, can negatively impact canines in a variety of physical and behavioral ways.<br /><br />Finally, this product contains a number of fillers and processed carbohydrates. Dry kibbles in general aren't very nutritive and I don't think this is the worst of the bunch out there. But it certainly isn't one of the best.	1	8
-1	B008FHUGNQ	A2H2PYIIJZ4F19	Coffee People & Amazon needs better QC	I've been ordering subscribe and save for a while, but I think I'm done with this. When I opened the box, loose coffee scattered all over the floor, and all of 47 cups were stained/soiled with coffee. ( yes, I counted twice and only 47 were in the box of 50)  16 cups were opened, including 3 cups which were totally empty inside.  With the trouble of sweeping the floor and cleaning each individual remaining cups, buying this product from Amazon does't save me anything. I've been such a big fun of this coffee, but I will not give another shot.	0	2
1	B000DZKKK2	A3UA1LWHAWFIOY	Wonderful for children who are gluten free and casein free	My son has autism and is on the GFCF diet.  He loves this mix made into cookies.  I remove the chocolate chunks ( trying to keep them as low in sugar as possible)  and I add 8 tspns benefiber and 1/4 cup baby rice cereal to boost the nutrition.  Then I add 1/4 cup flax oil and 1/4 cup olive oil and bake on a pizza stone - they never burn on the pizza stone - might burn if cooked on conventional bakeware.  My son love these and he is a very very picky eater.  The brownies that this mix makes are fabulous, too.  Great for birthday parties.	0	0
1	B002LANN56	A12E0Y0J6584RT	If I could give it 10 stars I would!	Chef Michael's Grilled Sirloin Dry Dog Food puts other dog foods to shame. This 4.5 pound bag is filled with Real Beef which is Grilled Sirloin Steak Flavor, Potato, and Green Been Garnishes. Sounds like a proper steak house meal right? It looks like it too, what you see on the outside of the bad is exactly what you get on the inside, big chunky pieces of beef that your dog will go crazy over. Even my cat stopped eating her food and tried to sneak a nibble of this she was so enticed. With 23 extra vitamins this is an excellent choice for a healthy adult dog. I would highly recommend this to any dog lover.	0	0
1	B002AYC7TG	A1L8IP01QFO8XJ	Excellent food for allergic pets	My dog, Lucy, suffers from a host of allergies.  Of the higher quality dog foods on the market, Ziwi Peak is the only one without carrots or barley (two foods she cannot have).  Lucy loves this food and her allergies are much better--there are no grains, fillers, colors, preservatives or vegetables (I can give her those separately from home).  Without Ziwi peak I would be making stuff at home.  This is convenient and well worth the price--I only wish I could find a local retailer so I wouldn't have to order online...	1	0
1	B003D8L5KA	A2U6J4UWIG7CD	A piece of Australian heaven :)	It's official! These are my new favorite cookies! You indulge yourself with a piece of heaven every time you have a bite....So crispy, so perfect, and the smell of the chocolate is oh sooo yummy!!!!	1	0
-1	B003N891EC	APKM6UYJWUH2M	Flavor lasts less than one minute	This gum has very good flavor, but it only lasts about a minute. However, I can chew this gum for hours without it dissolving like other gums. High quality ingredients, just wish the flavor lasted longer.	0	0
1	B002OG1L4W	A2WJQQ8UO3WBGO	Yummy!	These are strangely addictive - and a good sugarless snack.  I like this flavor and the original, but the pepper is really strong.  Enjoy!	0	0
1	B001JYU06K	AJTR3W7GOYV0I	THE BEST!	I have a dog who until we adopted her never had oral care,so her teeth were in bad shape. We brush her teeth every 3 weeks and give her 1 booda bone weekly . Not only are her teeth cleaner but some of the staining has gone away. Our vet told us that these are the best thing for her because they digest easily and do not contain plastics.	0	0
1	B000PDY3P0	A1GO939KXET3A	tastes like movie theater popcorn, just a bit too salty	Overall great product. I tend to only pour in half the salt though because using the full pouch makes the popcorn extremely salty.	3	0
1	B002R8UANK	A3RFNCMOL3FSE8	Healthy, low cal treats	These treats have nothing bad in them! For those of you looking for corn-free, wheat-free, hydrogenated oil-free treats, these fit the bill.<br />They are about the size of a nickel, and they break in half easily. And at just under nine calories each (4 cal broken), they are perfect for my Jack Russel who basically gets a treat for every event in his day. After he potties, whenever he comes in from playing, whenever I come in from outside, pretty much any time the door opens & closes he gets a treat. He loves these (& the blueberry ones as well) and I don't feel bad about giving them to him throughout the day.	0	0
1	B007RJELUM	A1XUKVLJAHUFDA	Delicious! (If you are a cat)	Picked up a couple of cases of this on sale for my favorite feline to try, she can be notoriously finicky and will often devour the first can of some new brand of food but turn her nose up to the same after three or four cans.  Going strong at nine cans now and she is still pouncing on it like it was can 1.  Has a pleasant enough texture with a nice little bit of juiciness (gravy) to make it all go down smooth, an ingredients list that has actual ingredients in it and most important it makes her happy so that makes me happy.	1	0
1	B00141WDXG	AZP3WAZVREFLP	Happy Pup, Happy Mom!	My lab mix with hip dysplasia and a sensitive stomach was happy to see the large box of treats come through the door.  They are easy on his stomach and certainly can't help in aiding his hips.  The price was unbeatable for a flavor that is harder to find in stores.  As a bonus they are natural and high end!	0	0
1	B0000DG72O	A2XJ6SGZP7V6C4	A very high quality product	Every year,I order this product as a Christmas gift for my mother and step father,both in their 80's..They love it and ask for it every year..It is a very high quality product.<br />D	1	0
1	B004SIKU4G	ARFW5OX658FE4	Tea	Purchased this tea because of recommendation. Product arrived well packaged and quickly. I am very pleased with this product and will purchase it again.	0	0
1	B0017JL5R0	A3344M5T72P2VR	great product!!!	i used this to make some figures to put on top of cupcakes and they looked great... i changed the color with wiltons food coloring and they looked amazing. Also the taste is not that bad and it easy to handle. I definetely recommend this product!!!	0	0
1	B000FI61OQ	A2G317ZAVAMB12	Nice and simple	This product was very nice, The pods all sprouted before or on the listed germination date. They are continuing to grow very fast. They have not produced peppers for me yet but that is not their fault. It's just not time yet for harvest. But when they do I suspect I will get more than I want/need so I will share with neighbors.	1	0
-1	B005VOOM2W	ANTN61S4L7WG9	OK coffee, but there are better alternatives	"I like to experiment with different coffee, and these pods seemed to be nice to try on my pod machine. However, I found them not exceptionally good, and not a better value than some of the Senseo ones.<br /><br />The coffee itself it OK. It's not too bitter, and not too light. However it leaves a sour aftertaste. It's organic, which means, it's not from an acidic preservative they add, but probably the coffee itself contains this sourness.<br /><br />And also the pod size is interesting. They seem to be 1.5 the size of the other pods I have, and it difficult to have the right amount of water. The  (<a href=""http://www.amazon.com/gp/product/B001QTVS5K"">Senseo machine I have</a>) has two options, single pod (8 oz), or double (16 oz). Neither fits these pods well. I compensate the difference by changing the amount of cream I use, but it would be better to have the right amount in the first place.<br /><br />While it's better than some Senseo pods, like <a href=""http://www.amazon.com/gp/product/B0001ES9FI"">Senseo Dark Roast</a> -- which I find ""burnt"", and bitter, it's still inferior to many others (for example <a href=""http://www.amazon.com/gp/product/B004XZMD2G"">Senseo Kona Pack of 4</a>. And the 4 pack offers better value per pod (even if I use double in a single cup), so there is little reason to prefer these over what I'm already used to at the moment.<br /><br />Unfortunately experimenting with these coffee did not end well. They are not better tasting than regular Senseo pods, they have a bitter after taste, the size is not right, and the price per pod is not as cost effective. It still is OK coffee, so I'm rating them 3/5 stars."	0	0
1	B007R900WA	A15MGMZPUCWMYN	Nice looking storage	The coffee storage drawer is a nice way to clean up all the boxes of k-cups and clear kitchen space.  It looks nice and slides up easily.	2	0
1	B000LKTP9G	A20Z18IG4ONOLC	It's adictive..whatch out!	We had this from the market (pricy) and my whole family loved it, but it was too expensive to keep purchasing, so I went to Amazon and got whole box of supply ..which brought down to the reasonable price for per package.<br /><br />We love it because:<br />it's not too sweet,<br />healty alternative than other stuff<br />my whole family love them<br /><br />I serve this at the party and so many people asked me where I got it!<br />So, now I leave the package right by the dish, so that I don't have to fetch the bag everytime people ask...that's how much people seems to like this apple chip!<br /><br />Try it and you'll find out for yourself!	2	1
